smiles,IC50,mol_weight,bioactivity_class
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,400.0,432.8830000000004,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,300.0,432.8830000000004,1
CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6100.0,532.3640000000001,0
COc1cc2cc(-c3ccsc3)cnc2cc1OC,20000.0,271.34100000000007,0
COc1cc2cc(-c3ccc(O)nc3)cnc2cc1OC,20000.0,282.29900000000004,0
Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,19054.61,322.36400000000003,0
NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,7400.0,648.8580000000002,0
NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,100000.0,648.8580000000002,0
COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,20000.0,301.29200000000003,0
COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,20000.0,283.302,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,200.0,475.36200000000036,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,80.0,475.36200000000036,1
CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc21,6900.0,702.664,0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cn1,20000.0,296.326,0
COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,20000.0,308.3810000000001,0
COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0,321.376,0
COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC,20000.0,341.41000000000014,0
COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC,20000.0,334.2020000000001,0
c1ccc2ncc(-c3ccsc3)cc2c1,20000.0,211.289,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1Cl,6606.93,299.71299999999997,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,19054.61,397.48100000000005,0
CCOc1ccc2sc(SCc3cc(/C=C(\C#N)C(N)=O)cc(OC)c3O)nc2c1,165958.69,441.5340000000002,0
Cn1c([Se][Se]c2c(C(=O)OC(C)(C)C)c3ccccc3n2C)c(C(=O)OC(C)(C)C)c2ccccc21,100000.0,618.4940000000001,0
COc1cc2cc([N+](=O)[O-])cnc2cc1OC,20000.0,234.21099999999998,0
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,450.0,479.3250000000003,1
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,400.0,479.3250000000003,1
O=C(NCc1ccccc1)[C@H](Cc1c([Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,50000.0,855.6980000000001,0
C(=C/c1cnc2ccccc2c1)\c1ccccc1,20000.0,231.298,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,30902.95,271.29699999999997,0
COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,22908.68,368.4140000000001,0
COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,300.0,462.95300000000026,1
COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,200.0,462.95300000000026,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,300.0,444.9380000000004,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,200.0,444.9380000000004,1
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1F,20000.0,313.32800000000003,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1,5128.61,283.258,0
COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,100.0,377.80300000000017,1
COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,100.0,377.80300000000017,1
COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,100.0,483.37100000000027,1
COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,70.0,483.37100000000027,1
N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,1300.0,742.6440000000001,0
COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,20000.0,304.34900000000005,0
COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,25118.86,340.3350000000001,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,501.19,294.31,1
c1ccc2ncc(-c3c[nH]c4ccccc34)cc2c1,20000.0,244.297,0
COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC,20000.0,295.382,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,14125.38,265.268,0
COc1cc(C=C(C#N)C#N)cc(C)c1O,87096.36,214.224,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,100.0,523.8340000000004,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,90.0,523.8340000000004,1
Clc1cc2cc(-c3ccsc3)cnc2cc1Cl,20000.0,280.179,0
N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,645.65,340.40400000000005,1
COc1cc(/C=C(/C#N)C(N)=O)cc(CSCc2ccc(Cl)cc2)c1O,15848.93,388.8760000000001,0
COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,20000.0,310.3090000000001,0
O=C(NCc1ccccc1)[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,7000.0,934.6580000000001,0
COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,100000.0,524.7080000000002,0
COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,13570.0,495.94200000000035,0
COC(=O)CC1C(=S)N(C)c2ccccc21,100000.0,235.30800000000002,0
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,80.0,467.9320000000002,1
CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,4840.0,495.98600000000016,0
Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,5.4,457.3760000000004,1
Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,9.3,378.48000000000025,1
CN1C(=S)C(CCCC(=O)O)c2ccccc21,100000.0,249.335,0
COC(=O)CCCC1C(=S)N(C)c2ccccc21,100000.0,263.362,0
COC(=O)CCc1c(SSc2c(CCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,100000.0,496.6540000000002,0
COC(=O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)OC)[nH]c2ccccc12,100000.0,496.65400000000034,0
COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,960.0,435.2810000000001,1
CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,40.0,401.31200000000007,1
Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,3.2,429.3220000000003,1
Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,36.0,429.3220000000003,1
OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.2,447.3370000000001,1
Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,3.5,359.43700000000007,1
Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,5.4,350.4700000000001,1
CN1C(=S)C(CCC(=O)O)c2ccccc21,6700.0,235.30800000000002,0
COC(=O)CCC1C(S)=Nc2ccccc21,100000.0,235.30800000000002,0
COC(=O)Cc1c(Sc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,100000.0,436.53300000000013,0
COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,2880.0,480.36600000000016,0
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,4.9,456.39200000000017,1
OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.2,461.3640000000001,1
O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.4,424.2800000000001,1
O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1000.0,424.2800000000001,0
COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,790.0,465.3070000000002,1
C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,560.0,467.9320000000002,1
CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.2,404.2680000000001,1
Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,0.91,410.2790000000001,1
COC(=O)CCCC1C(S)=Nc2ccccc21,100000.0,249.33500000000004,0
CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,2.6,374.2420000000001,1
NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.1,331.177,1
COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,930.0,479.3340000000001,1
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,70.0,360.2110000000001,1
O=C(O)CCCC1C(S)=Nc2ccccc21,6700.0,235.30800000000002,0
Cc1ccc2[nH]c(SSc3[nH]c4ccc(C)cc4c3CCC(=O)O)c(CCC(=O)O)c2c1,8400.0,468.6000000000004,0
O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12,18000.0,468.6000000000003,0
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.0,369.22200000000004,1
OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.24,360.21500000000003,1
COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,21000.0,468.6000000000003,0
CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,10320.0,536.4300000000002,0
Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,0.51,424.30600000000015,1
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.13,330.1890000000001,1
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,16.0,330.1890000000001,1
O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.28,402.25200000000007,1
Cc1cccc(Nc2ncnc3cc(NCCCN4CCN(C)CC4)ncc23)c1,5.6,391.52300000000025,1
COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,33000.0,468.60000000000014,0
COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,190.0,384.2330000000001,1
[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,0.74,459.34800000000024,1
[O-][N+]1(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CCOCC1,1000.0,459.34800000000024,0
O=CN/C=C/c1cc(O)ccc1O,2000.0,179.17499999999998,0
CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,310.0,450.34000000000003,1
COc1cc(NC(=O)/C=C/CN2CCOCC2)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,5390.0,522.4030000000001,0
O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,10200.0,412.4920000000002,0
N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,550.0,506.4290000000001,1
CN1C(=S)C(CC(=O)O)c2ccccc21,100000.0,221.281,0
COC(=O)CCC1C(=S)N(C)c2ccccc21,100000.0,249.335,0
CCCN(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)CCC,130.0,504.4320000000002,1
CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,4.0,329.201,1
O=C(O)CCC1C(S)=Nc2ccccc21,1620.0,221.28100000000003,0
CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,940.0,405.25500000000005,1
CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.4,415.3390000000001,1
Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.1,315.17400000000004,1
COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,3830.0,522.4030000000002,0
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC(F)(F)F,2640.0,507.8750000000001,0
COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N(C)C,5220.0,467.9320000000002,0
C=CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,590.0,393.244,1
OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,4.8,480.31900000000013,1
CN(C)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.8,401.31200000000007,1
CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,1.4,265.32,1
COC(=O)CCN1C(=S)C(CCC(=O)OC)(CCC(=O)OC)c2ccccc21,100000.0,407.4880000000002,0
O=C(O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,9300.0,444.55900000000025,0
Cc1ccc2c(CCC(=O)O)c(SSc3[nH]c4cc(C)ccc4c3CCC(=O)O)[nH]c2c1,2900.0,468.6000000000003,0
Cn1c(SSc2c(CCCC(=O)O)c3ccccc3n2C)c(CCCC(=O)O)c2ccccc21,8300.0,496.6540000000003,0
OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,12.0,404.2680000000001,1
COC(=O)Cc1c(SSSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,35000.0,472.6130000000003,0
Cn1c(SSc2c(CC(=O)O)c3ccccc3n2C)c(CC(=O)O)c2ccccc21,53000.0,440.5460000000002,0
OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.92,390.2410000000001,1
OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,227.0,390.2410000000001,1
COCC1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,150.0,518.4150000000002,1
COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,90.0,478.35000000000025,1
CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,1600.0,494.3930000000002,0
C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,1620.0,407.2710000000001,0
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.09,344.216,1
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,14.0,344.216,1
OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,14.0,390.24100000000004,1
CN(C)CCCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.4,429.3660000000001,1
COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/C(C)N1CCOCC1,10590.0,509.96900000000034,0
CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,45.0,387.2850000000001,1
O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,4200.0,440.5460000000003,0
CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,910.0,435.2810000000002,1
CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,650.0,423.8790000000001,1
COC(=O)CCC1(CCC(=O)OC)C(S)=Nc2ccccc21,100000.0,321.3980000000001,0
CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,1910.0,481.95900000000023,0
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,810.0,423.27000000000015,1
COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2320.0,453.9050000000002,0
C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,7500.0,424.8630000000002,0
C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,2700.0,465.9160000000002,0
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,11.0,426.3180000000001,1
Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,7.2,345.41,1
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,10.0,316.16200000000003,1
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,110.0,316.16200000000003,1
CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.2,494.3460000000001,1
O=C(O)CCC1(CCC(=O)O)C(S)=Nc2ccccc21,100000.0,293.34400000000005,0
Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12,1500.0,468.60000000000025,0
CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,250.0,504.43200000000013,1
N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,2290.0,465.91600000000017,0
Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1.9,443.34900000000033,1
Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,8.1,443.34900000000033,1
CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,16.0,388.225,1
Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,3100.0,468.60000000000025,0
O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.61,388.2250000000001,1
O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,11400.0,388.2250000000001,0
O=C(O)CC1C(S)=Nc2ccccc21,14900.0,207.254,0
COC(=O)CC1C(S)=Nc2ccccc21,100000.0,221.28100000000003,0
COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,790.0,480.3660000000002,1
O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.5,374.1980000000001,1
COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,18000.0,440.5460000000003,0
COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,330.0,451.2800000000001,1
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,300.0,280.3310000000001,1
CN(C)CCNc1[nH]cnc2c3ccccc3nc1-2.Cl,100000.0,291.786,0
COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,570.0,308.385,1
COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,490.0,367.4530000000001,1
Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,1.24,339.1960000000001,1
C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,538.0,305.406,1
Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,0.27,371.2630000000001,1
Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,86.0,371.2630000000001,1
COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,2800.0,341.36700000000013,0
COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,9700.0,404.4700000000002,0
COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,460.0,308.385,1
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,790.0,294.35800000000006,1
COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,420.0,324.384,1
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,10.0,353.4010000000002,1
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,0.025,360.2110000000001,1
CCOC(C)=O.CN(C)CCNc1[nH]cnc2nc3ccccc3c1-2,10000.0,343.4310000000001,0
CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,4100.0,438.3730000000001,0
Cc1cccc(Nc2ncnc3c2sc2ccc([N+](=O)[O-])cc23)c1.Cl,11.0,372.83700000000005,1
Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,460.0,426.8070000000001,1
COc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1OC,100000.0,342.3510000000001,0
c1ccc2c3nc[nH]c(NC4CCCCC4)c-3nc2c1,100000.0,266.3479999999999,0
COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12.Cl,20.0,422.73500000000007,1
